PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,painting_id,artist
-1.311849,-2.312459,-1.7877232,1.8877418,1.5127798,-2.1382306,-2.5183787,1.0789746,-0.2008521,-3.0392199,fautrier_18,jean-fautrier
-1.4674894,-2.3143141,-1.7034911,1.6994314,1.578761,-1.9921863,-2.4432824,1.0806701,0.009348568,-2.9723918,fautrier_19,jean-fautrier
-1.4896854,-2.4006038,-1.8640068,1.7442524,1.380121,-2.3092844,-2.8762653,1.2039686,0.08909099,-3.0901113,fautrier_2,jean-fautrier
-1.2834976,-2.3300092,-2.031977,2.0136058,0.9866148,-2.056499,-2.6876438,1.3935308,0.28550568,-2.8781428,fautrier_20,jean-fautrier
-1.429806,-2.1484315,-2.2044935,1.7429886,1.8028843,-2.1984262,-2.3686707,1.1780801,0.15493654,-3.313659,fautrier_21,jean-fautrier
-1.5757413,-2.3702738,-1.6666675,1.6662827,1.4273045,-1.8474842,-2.3129127,1.1395189,0.42396668,-2.7863805,fautrier_22,jean-fautrier
-1.6136112,-2.3082495,-2.1478062,2.038134,1.6522644,-2.2201176,-2.7955399,1.1778948,-0.01844721,-3.5652065,fautrier_23,jean-fautrier
-1.5373595,-2.1988804,-2.093226,1.6986496,1.7930695,-2.1700442,-2.6012363,1.1155684,0.1703067,-3.5727127,fautrier_24,jean-fautrier
-1.1891474,-1.7720207,-2.0991006,1.5026011,1.629775,-2.2350817,-2.4627357,0.78808135,-0.010046359,-3.2410378,fautrier_25,jean-fautrier
-1.6029575,-2.4466558,-1.6529275,1.9053988,0.5901767,-2.1981497,-2.964145,1.2610482,0.4140963,-2.7016957,fautrier_26,jean-fautrier
-1.4630419,-2.1713135,-2.1555195,1.864887,1.720653,-2.3000593,-2.339168,0.83483654,-0.30614293,-3.606667,fautrier_27,jean-fautrier
-1.7206302,-2.5626864,-1.8762507,1.7426014,1.6074986,-2.3560882,-2.7748737,1.204909,0.27653623,-3.3014703,fautrier_28,jean-fautrier
-1.5327543,-2.515025,-2.10955,1.8671954,1.1168754,-2.4342709,-2.7787516,1.3492848,0.53625745,-3.2159681,fautrier_29,jean-fautrier
-1.7054453,-2.176617,-1.6009556,1.6069407,0.90196264,-2.0476692,-2.5680387,1.1533552,0.7902604,-2.7242894,fautrier_3,jean-fautrier
-1.4475597,-2.2054756,-1.5353346,1.6461234,1.0346453,-1.9564145,-2.4829886,1.0647708,0.11632709,-2.6882315,fautrier_30,jean-fautrier
-1.4732213,-1.9927367,-1.6697129,1.3872654,1.4738476,-1.853019,-2.4958627,0.85619986,0.36178643,-2.861665,fautrier_4,jean-fautrier
-1.5817735,-2.131377,-2.2134428,1.7781963,1.4526333,-2.2672799,-2.6846676,1.0743423,0.25022227,-3.331091,fautrier_5,jean-fautrier
-1.2741814,-2.1477087,-2.0805347,1.7403245,1.2751325,-2.2342455,-2.7676394,1.2500706,0.123786345,-3.0349293,fautrier_6,jean-fautrier
-1.1356183,-1.9607704,-1.893765,1.577193,1.3509606,-1.980493,-2.6056886,0.8105725,0.03507821,-2.7723114,fautrier_7,jean-fautrier
-1.3165252,-2.2482843,-2.2242305,1.992351,1.3586487,-2.3613102,-2.758318,0.9699556,0.34800172,-3.120196,fautrier_8,jean-fautrier
-1.4253478,-2.3292923,-1.7756851,1.7640083,1.1919255,-2.2206178,-2.7709506,1.0400474,-0.16455989,-2.949093,fautrier_9,jean-fautrier
-0.0769996,0.2956751,0.36284766,0.2644534,-0.5911225,0.55348843,0.23049624,0.2976129,0.35542768,0.6928874,felacroix_70,eugene-delacroix
-0.021333985,0.019531192,-0.25609696,0.18062773,-0.14192998,0.124089904,-0.047218606,0.060440134,0.5765911,0.0051733367,flandrin-h_1,hippolyte-flandrin
-0.076141186,-0.33066574,0.15795413,0.2017437,0.03618598,0.46208832,0.3927698,0.4016168,0.45356047,0.13718453,flandrin-h_2,hippolyte-flandrin
-0.24061689,-0.3250067,0.14835699,0.27539092,0.03926395,0.34662893,0.32594675,0.47945854,-0.13156262,-0.010188937,flandrin-h_3,hippolyte-flandrin
-0.09266301,-0.08596755,-0.36152643,0.33462912,0.013081878,0.24346045,-0.11391561,0.26641855,0.77870536,-0.25517532,flandrin-h_4,hippolyte-flandrin
0.1307658,0.13344243,-0.44478798,0.27552083,-0.43412223,0.19949478,0.09711163,0.34713453,0.15865226,0.034559034,flandrin-h_5,hippolyte-flandrin
-0.03902547,-0.1905776,0.14726326,0.23860812,-0.16243508,0.13801229,0.01960564,0.39596823,0.47806585,0.11823356,flandrin-h_6,hippolyte-flandrin
-0.09351004,-0.3992104,-0.025788918,0.39683938,-0.23987621,0.5347539,0.21834417,0.18123576,0.7348552,0.08874896,flandrin-h_7,hippolyte-flandrin
-0.09316058,-0.23274478,0.089084424,0.2531782,-0.35682923,-0.14717896,-0.41359597,0.14285626,0.43397737,0.12636063,flandrin-h_8,hippolyte-flandrin
-1.201641,-1.7316835,-2.8836038,1.5688336,1.8255725,-2.4931197,-2.5876036,0.50780296,0.8398418,-3.7574236,fontana_1,lucio-fontana
-1.4630446,-2.243189,-2.3781831,1.6882389,1.570359,-2.4020991,-2.7113247,0.93280685,0.8055825,-3.4622562,fontana_10,lucio-fontana
-1.7482028,-2.5645065,-1.9174694,1.5363667,1.4122853,-2.5857227,-3.0402696,1.1447467,0.3844253,-3.3715818,fontana_11,lucio-fontana
-1.1555433,-1.6877091,-2.3381958,1.5057635,1.5621961,-2.0878983,-2.7762253,0.41661766,0.9189099,-3.4470084,fontana_12,lucio-fontana
-1.2807999,-1.6240994,-2.8736143,1.6358144,1.595196,-2.2439735,-2.796574,0.6019909,0.96136177,-3.7067266,fontana_13,lucio-fontana
-1.0936251,-1.8536497,-3.097282,1.5752304,1.976862,-2.4874113,-2.718397,0.42522058,1.308665,-4.0493145,fontana_14,lucio-fontana
-1.1346537,-1.919338,-2.2757096,1.5944858,1.3478771,-2.194759,-2.675603,1.0110244,0.4873613,-3.1140072,fontana_15,lucio-fontana
-1.5051827,-2.0323904,-2.491213,1.8717809,1.6129904,-2.2969186,-2.5236123,1.0169054,0.31636035,-3.7337964,fontana_16,lucio-fontana
-1.023716,-1.5303833,-2.9709306,1.6945887,1.5858012,-2.3383777,-2.633896,0.5042449,1.1227194,-3.9220407,fontana_17,lucio-fontana
-1.4125115,-1.8118995,-2.5054088,1.7002716,1.6235075,-2.328513,-2.8344488,0.67864245,0.6307867,-3.7924967,fontana_18,lucio-fontana
-1.5176795,-2.093857,-2.3119025,1.7724552,1.7731856,-2.3157134,-2.7933972,0.88835245,0.2596043,-3.5035439,fontana_19,lucio-fontana
-1.2346922,-1.5526801,-2.7764032,1.6938362,1.2261915,-2.1981666,-2.684757,0.7915947,0.82246983,-3.5281796,fontana_2,lucio-fontana
-0.99728906,-1.749421,-2.8423035,2.0278478,1.1910305,-2.3617527,-2.6035466,0.88177216,0.5246669,-3.597823,fontana_20,lucio-fontana
-1.1713997,-1.6458116,-2.4969668,1.4953754,1.5350492,-2.1032383,-2.743329,0.7579364,0.8798914,-3.4265144,fontana_21,lucio-fontana
-1.5553983,-2.1718268,-3.029684,2.038706,1.783918,-2.3844597,-2.7032917,1.3363588,0.5727954,-3.9701347,fontana_22,lucio-fontana
-0.91678125,-2.0406337,-3.1001263,1.9765611,1.3863009,-2.6250722,-2.2978127,0.955988,0.4323413,-3.8497548,fontana_23,lucio-fontana
-1.3666706,-2.0360637,-2.5180733,1.7076995,1.7137764,-2.2583516,-2.580914,0.8972962,0.4896379,-3.5989404,fontana_24,lucio-fontana
-1.0251391,-2.0025744,-2.937124,1.6390486,1.6934549,-2.5137079,-2.4498723,0.52466315,1.3282408,-3.8353724,fontana_25,lucio-fontana
-1.1166139,-1.6963494,-2.6353765,1.7947097,1.421514,-2.3810868,-2.5136397,0.49037823,0.61895967,-3.3338578,fontana_26,lucio-fontana
-1.2746257,-1.8399051,-2.7613635,1.572624,1.7564825,-2.412123,-2.2813964,0.5145225,1.0907643,-3.441765,fontana_27,lucio-fontana
-1.3876696,-2.3174996,-2.6026082,1.9473107,1.6030674,-2.1564512,-2.372607,0.7855036,0.78449035,-3.5369666,fontana_28,lucio-fontana
-1.4836838,-2.2413316,-2.3902912,1.7764072,1.5427624,-2.2364542,-2.94907,1.161482,0.3163716,-3.6060333,fontana_29,lucio-fontana
-0.98430717,-1.9895668,-2.2096157,1.5104256,1.3670557,-2.2360961,-2.617536,0.9546996,0.6471776,-3.0749905,fontana_3,lucio-fontana
-1.3202829,-2.1542113,-2.7132912,1.5972664,1.9278934,-2.5513325,-2.8338127,0.554111,0.71572185,-3.7733824,fontana_30,lucio-fontana
-1.5360721,-1.770394,-2.397774,1.8172576,1.2815614,-2.0585628,-2.6262515,1.0573807,0.77471507,-3.329793,fontana_31,lucio-fontana
-1.1056066,-1.6751751,-2.9334066,1.5842383,1.7552643,-2.43053,-2.5840201,0.4185658,1.0257591,-3.7014484,fontana_32,lucio-fontana
-1.4138528,-1.9486758,-2.698391,1.977608,1.3185734,-2.3886313,-2.8513176,1.0931417,0.521071,-3.5910473,fontana_33,lucio-fontana
-1.2672762,-1.846941,-3.364495,2.0969205,1.3654186,-2.357112,-2.4224207,1.0354853,0.8829574,-3.8777435,fontana_34,lucio-fontana
-1.2530017,-2.843757,-1.770769,1.7077665,1.3335214,-2.6240513,-3.0622756,1.2037941,0.37445018,-2.9948738,fontana_4,lucio-fontana
-1.171391,-1.946748,-2.5746205,1.6335044,1.5919119,-2.4928858,-2.5944118,0.6978619,0.4818784,-3.4887497,fontana_5,lucio-fontana
-1.2843317,-1.5257671,-2.9041085,1.7697637,1.5719514,-2.1744413,-2.4441419,0.8310457,0.8815296,-3.759951,fontana_6,lucio-fontana
-1.0282263,-2.0294526,-2.2002037,1.6014423,1.4079301,-2.2764828,-2.4111714,0.8657706,-0.002615817,-3.066712,fontana_7,lucio-fontana
-1.2250996,-1.7752261,-2.6766117,1.8196101,1.186418,-2.0916467,-2.5477812,0.8766975,0.979066,-3.3839333,fontana_8,lucio-fontana
-1.3526788,-1.4710114,-2.592336,1.4477046,1.628849,-2.1063404,-2.5984635,0.706172,0.7457645,-3.4457014,fontana_9,lucio-fontana
3.5804267,8.055157,5.225768,-3.897261,-6.1678905,7.5380936,6.398003,-2.1657126,0.31585225,10.02409,fra-angelico_1,guido-di-pietro
3.6634934,7.5919476,5.1018834,-3.530802,-6.378991,7.6186028,6.4461246,-1.8955257,1.0677745,10.315589,fra-angelico_10,guido-di-pietro
3.4373562,7.809342,5.317172,-3.9042766,-6.206967,7.3622403,6.212439,-1.886586,0.41652092,10.030463,fra-angelico_11,guido-di-pietro
3.5926816,7.703126,5.2488766,-3.8572037,-6.2316103,7.449015,6.297757,-2.0421348,0.44404998,10.181279,fra-angelico_12,guido-di-pietro
3.6568508,7.9608293,5.1975336,-3.5323126,-6.5616636,7.6786056,6.573807,-1.9857528,0.75741386,10.219219,fra-angelico_13,guido-di-pietro
3.5401115,7.9377313,5.099341,-3.7247987,-6.3451147,7.4855065,6.2920327,-2.0571458,0.28098667,10.009761,fra-angelico_14,guido-di-pietro
3.7850363,7.5908785,5.237905,-3.6530194,-6.307604,7.8259563,6.560981,-1.7808814,0.39884514,10.05024,fra-angelico_15,guido-di-pietro
3.129004,7.5414705,5.3150563,-3.4971092,-6.2880173,7.366306,6.2787957,-1.9619765,0.9136068,10.083844,fra-angelico_16,guido-di-pietro
3.4340143,7.7551665,5.10944,-3.6195478,-6.364677,7.3282747,6.403738,-1.8730012,0.9449043,10.1895275,fra-angelico_17,guido-di-pietro
3.5476387,7.799007,5.2728777,-3.5768952,-6.4065733,7.762605,6.5835433,-1.9983833,0.82761,10.268437,fra-angelico_18,guido-di-pietro
3.8697839,7.708119,5.20324,-3.44147,-6.658648,7.9690084,6.485412,-1.7118138,0.76459754,10.492907,fra-angelico_2,guido-di-pietro
3.7305593,7.7127223,5.140513,-3.6190279,-6.2312956,7.3573723,6.344764,-2.006372,0.45935518,10.021773,fra-angelico_3,guido-di-pietro
3.7881324,7.839256,5.42797,-3.7543957,-6.3329577,7.8015265,6.4810224,-1.9002868,0.5369046,10.311141,fra-angelico_4,guido-di-pietro
3.4526653,7.3744535,4.9646196,-3.536466,-5.770021,7.1253595,6.2543645,-1.7875023,0.29633233,9.687826,fra-angelico_5,guido-di-pietro
3.7638683,7.8855276,5.1364174,-3.5963836,-6.423302,7.7081814,6.468785,-1.8134233,0.8396854,10.266466,fra-angelico_6,guido-di-pietro
3.5831976,7.709597,5.2059207,-3.638877,-6.2776756,7.5249505,6.6055155,-1.780369,0.51182276,10.345115,fra-angelico_7,guido-di-pietro
3.5932186,7.8849754,5.0066857,-3.5521808,-6.4844437,7.508721,6.267853,-1.8231204,0.8833857,10.165467,fra-angelico_8,guido-di-pietro
3.612985,7.512322,5.4222436,-4.041555,-5.7296166,7.3341393,6.2181735,-2.1494024,0.08513865,9.837266,fra-angelico_9,guido-di-pietro
0.9077947,1.710712,1.5359267,-0.84456533,-1.5984788,1.7673333,1.2700217,-0.5413548,0.20705071,2.4366152,fragonard_1,jean-honore-fragonard
0.7083515,1.5505587,1.095145,-0.48910075,-1.5509818,1.7975191,1.5739148,-0.4387779,0.38317382,2.2596822,fragonard_10,jean-honore-fragonard
1.1142409,1.8972316,1.3331445,-0.8386728,-1.7270821,1.9800375,1.5633397,-0.48865932,0.35595152,2.6036162,fragonard_11,jean-honore-fragonard
0.9328281,1.2795795,1.325994,-0.68503773,-1.3907063,1.7097011,1.1810966,-0.37454918,0.42803645,2.1430879,fragonard_12,jean-honore-fragonard
1.0822963,1.9217829,1.3958995,-0.85990757,-1.8084633,1.9126103,1.5180463,-0.49477667,0.26259544,2.6999948,fragonard_13,jean-honore-fragonard
1.0577612,1.6547384,1.3271942,-0.93563217,-1.1376368,1.7618825,1.2927859,-0.5583405,-0.310172,2.1936927,fragonard_14,jean-honore-fragonard
0.75601953,1.4092381,1.291677,-0.5337194,-1.5739117,1.780009,1.5954592,-0.3501646,0.46318358,2.3432357,fragonard_15,jean-honore-fragonard
0.8375919,1.9316586,1.5501735,-0.88243145,-1.4649976,2.130954,1.7558224,-0.67481947,-0.08028627,2.603301,fragonard_16,jean-honore-fragonard
0.9889922,1.7579856,1.661791,-0.7701254,-1.9321234,2.034802,1.4468822,-0.2936012,0.3717695,2.798554,fragonard_17,jean-honore-fragonard
0.99712026,1.8376794,1.2304212,-0.63713676,-1.8826057,1.9883311,1.5859879,-0.3646934,0.41845933,2.5556846,fragonard_18,jean-honore-fragonard
1.1823716,2.1424847,1.1635036,-0.72726583,-1.7332904,2.0473483,1.5404886,-0.45788872,0.2372429,2.6256406,fragonard_19,jean-honore-fragonard
0.9648907,1.7654365,1.3881142,-0.59403914,-1.8960615,2.0603144,1.5228707,-0.3078551,0.48512185,2.617497,fragonard_2,jean-honore-fragonard
0.44995955,1.4843487,1.2485181,-0.41472828,-1.4694077,1.7999244,1.4963396,-0.09252301,0.64545494,2.2679877,fragonard_20,jean-honore-fragonard
0.7424928,1.8781158,1.3393124,-0.68494624,-1.7938409,1.7863728,1.6062365,-0.27532163,0.22513115,2.5736187,fragonard_21,jean-honore-fragonard
0.8732937,1.6836505,1.3970155,-0.6604703,-1.8218913,2.0727549,1.4057655,-0.27485278,0.44272897,2.7052581,fragonard_22,jean-honore-fragonard
1.0904161,1.7082384,1.5872253,-0.8516873,-1.8387828,1.880134,1.4599292,-0.34920138,0.33495522,2.5691886,fragonard_23,jean-honore-fragonard
0.81476504,1.3438689,1.3986263,-0.6576679,-1.2890009,1.8036624,1.4226322,-0.37406662,0.035007086,2.0597556,fragonard_24,jean-honore-fragonard
0.96178037,1.9294446,1.3501229,-0.7772192,-1.3233935,1.9629626,1.5542055,-0.45703322,-0.26069513,2.5436833,fragonard_25,jean-honore-fragonard
0.625809,2.1056056,1.4339601,-0.59632224,-2.1143186,2.0231483,1.6917611,-0.32199338,0.4742484,2.8225703,fragonard_26,jean-honore-fragonard
1.0044566,1.8445104,1.3893758,-0.74566454,-1.2830647,1.7952572,1.4759477,-0.38461074,-0.35658976,2.3511531,fragonard_27,jean-honore-fragonard
1.2857156,1.7086054,0.9944843,-0.7919092,-0.9192213,1.5857787,1.2731196,-0.5129172,-0.502675,1.9012358,fragonard_28,jean-honore-fragonard
1.0228714,1.8860728,1.0665385,-0.8039842,-1.2535071,1.8455182,1.692578,-0.40734532,-0.021570377,2.0907493,fragonard_3,jean-honore-fragonard
0.85483915,1.5407174,1.4650116,-0.6300525,-1.8005854,1.6849899,1.3079141,-0.2963289,0.4271182,2.3613348,fragonard_30,jean-honore-fragonard
0.6400299,1.7027133,1.6550605,-0.75004333,-1.9811949,1.7323635,1.1428382,-0.44503707,0.39340279,2.6513045,fragonard_31,jean-honore-fragonard
0.4121025,1.5058023,1.1206635,-0.36955202,-1.7618971,1.4894179,1.3729901,0.008068811,0.63937765,2.3740652,fragonard_32,jean-honore-fragonard
0.99727744,1.4105254,1.6488869,-0.8973923,-1.3960636,1.8395146,1.397864,-0.27463678,0.21358022,2.3736668,fragonard_33,jean-honore-fragonard
0.9127097,1.9836234,1.2817341,-0.71861035,-1.9357893,2.1458576,1.9560806,-0.19456501,0.5222667,2.7938263,fragonard_34,jean-honore-fragonard
0.7819713,1.6277027,1.1244725,-0.58936936,-1.6856165,2.0439672,1.8094119,0.034577273,0.3975724,2.4946618,fragonard_35,jean-honore-fragonard
0.68310815,1.3005836,1.2096012,-0.48003381,-1.49788,1.7447631,1.5201612,-0.07794307,0.34015307,2.4187937,fragonard_36,jean-honore-fragonard
0.9469908,1.7822032,1.4224595,-0.69552666,-1.89206,1.9902346,1.5005248,-0.31283638,0.32393852,2.5946836,fragonard_37,jean-honore-fragonard
0.7089323,1.2743623,1.2391937,-0.44740897,-1.7271026,1.8903507,1.250354,-0.21735634,0.69930255,2.3576536,fragonard_38,jean-honore-fragonard
0.7983178,1.7167907,1.3580198,-0.5736756,-1.7755134,1.9831223,1.6956892,-0.11341974,0.37879777,2.629024,fragonard_39,jean-honore-fragonard
0.75160277,1.5821388,1.4260252,-0.7513222,-1.2317556,1.9730034,1.8703744,-0.3001267,-0.08978203,2.286482,fragonard_4,jean-honore-fragonard
0.6826014,1.2684648,1.1519696,-0.57608384,-1.0796115,1.3586663,1.098052,-0.35494545,-0.042294614,2.0190842,fragonard_40,jean-honore-fragonard
0.6983897,1.6303878,1.2642413,-0.44318676,-1.6853234,1.5956318,1.233718,-0.31549546,0.24193725,2.2636702,fragonard_41,jean-honore-fragonard
0.6346269,1.4215546,1.4520112,-0.41554397,-1.8034558,1.7960663,1.2736722,-0.07248862,0.427591,2.457591,fragonard_42,jean-honore-fragonard
0.7111518,1.8527962,1.3769931,-0.7142803,-1.9821907,2.052906,1.8632089,-0.18884656,0.6698055,2.8324869,fragonard_43,jean-honore-fragonard
1.0236369,1.492989,1.2945218,-0.89293396,-1.0855169,1.6740637,1.2499479,-0.4278449,-0.11434266,2.0943015,fragonard_44,jean-honore-fragonard
0.87972784,1.5491666,1.399274,-0.8069791,-1.7213639,1.5843205,1.190969,-0.4059077,0.44167602,2.3255224,fragonard_45,jean-honore-fragonard
1.0073242,1.6717457,1.52133,-0.8357374,-1.4871395,1.9655416,1.5021222,-0.39881858,0.011662144,2.5067198,fragonard_46,jean-honore-fragonard
0.64828813,1.3810016,1.6346601,-0.8952292,-1.3828057,1.5591623,1.2680092,-0.32634085,0.27089122,2.3821218,fragonard_47,jean-honore-fragonard
1.1103154,1.8603489,1.3584893,-0.87948793,-1.5818883,2.0061958,1.822737,-0.3855361,0.24498758,2.688134,fragonard_48,jean-honore-fragonard
0.8964566,1.8240575,1.2212468,-0.72602665,-1.4188809,1.9318614,1.7532889,-0.34280875,-0.17894554,2.2739255,fragonard_49,jean-honore-fragonard
1.0028658,1.9233156,0.78389907,-0.71360123,-1.7075746,1.8341861,1.7342278,-0.20550518,0.49663562,2.402108,fragonard_5,jean-honore-fragonard
0.9254289,1.3931518,1.366045,-0.5646446,-1.3877345,1.6992438,1.2083368,-0.36002725,0.09720072,2.0219564,fragonard_50,jean-honore-fragonard
0.71834713,1.7886579,1.0810885,-0.54433036,-1.6888063,1.870226,1.6218691,-0.18955699,0.11084972,2.2636166,fragonard_51,jean-honore-fragonard
0.67961544,1.7271082,1.2635493,-0.5168992,-1.5009477,1.8939941,1.6999801,-0.3593265,0.05389994,2.2386193,fragonard_6,jean-honore-fragonard
0.9818609,1.6853609,1.205321,-0.62041324,-1.5838556,2.0293872,1.7342336,-0.3836035,0.11380847,2.2657385,fragonard_7,jean-honore-fragonard
0.81125396,1.7345735,1.390733,-0.595289,-1.6697968,1.849539,1.4735806,-0.40835744,0.14424972,2.430439,fragonard_8,jean-honore-fragonard
1.1330396,1.8162029,1.1308821,-0.74978393,-1.5060817,1.977185,1.4882077,-0.49204642,0.013680179,2.372734,fragonard_9,jean-honore-fragonard
-1.686869,-2.811079,-2.0529397,1.7968783,2.198486,-2.5023,-2.6104884,1.2874489,0.0421705,-3.6794674,freud_1,lucian-freud
-1.7734083,-3.0923908,-1.7143228,1.4834509,2.4398155,-2.2566116,-2.3286421,1.3626171,0.31403962,-3.5882702,freud_10,lucian-freud
-1.667459,-2.9034562,-1.878546,1.6021357,1.991226,-2.4470294,-2.5006073,1.1492492,0.54460603,-3.3505735,freud_2,lucian-freud
-2.0538366,-3.0950594,-2.4039972,2.011112,2.1829965,-2.958731,-3.248256,1.2858557,0.2348721,-4.120265,freud_3,lucian-freud
-1.8555453,-2.715091,-2.0037222,1.7871816,1.8634902,-2.3869255,-2.689026,1.2710794,0.5537529,-3.5722373,freud_4,lucian-freud
-1.8922247,-2.9512131,-2.1006873,1.7340863,2.4134321,-2.399329,-2.63888,1.4898826,0.50036544,-3.9005823,freud_5,lucian-freud
-1.7810173,-2.9142544,-2.1439044,1.7140131,2.6255662,-2.410096,-2.5807736,1.2533646,0.01476248,-3.9309154,freud_6,lucian-freud
-1.8201237,-2.922372,-2.0484686,1.7219722,2.0639522,-2.5237007,-2.6051898,1.299979,0.5751187,-3.5780156,freud_7,lucian-freud
-1.5951267,-2.7403405,-2.047072,1.5623093,2.2326794,-2.4944565,-2.2894678,1.1238852,0.43506712,-3.617772,freud_8,lucian-freud
-1.9929334,-2.9484162,-2.0790288,1.667731,2.3135307,-2.5922754,-2.6925077,1.368261,0.3657383,-3.847564,freud_9,lucian-freud
-0.96291184,-1.0391399,-2.1063766,1.3778212,1.0244225,-1.4539021,-1.7060955,0.80772674,0.3719735,-2.5584059,freundlich_1,otto-freundlich
-0.9165499,-1.4001278,-2.4888237,1.7104306,1.2363435,-1.8176607,-1.7674276,0.8846875,0.5128805,-3.1218903,freundlich_10,otto-freundlich
-1.1103892,-1.8258785,-2.2082484,1.6991823,1.3370751,-1.9057819,-1.9723604,1.0185767,0.12002456,-3.111192,freundlich_11,otto-freundlich
-1.2429955,-1.7385278,-2.3479927,2.0014033,1.0671177,-2.101435,-2.198638,1.2208502,0.20588094,-3.181847,freundlich_12,otto-freundlich
-1.2388403,-1.3885211,-2.233264,1.7131791,1.1749142,-1.809545,-1.9426942,0.8290448,0.2878253,-3.0625305,freundlich_13,otto-freundlich
-1.1959283,-1.7867886,-2.2319548,1.7276361,1.0414795,-1.9976271,-2.0256763,1.0607061,0.43976253,-3.0111427,freundlich_14,otto-freundlich
-0.8580569,-1.5671755,-2.3524253,1.7744305,0.6383587,-1.7235111,-1.6313497,1.1308339,0.44059306,-2.6858332,freundlich_15,otto-freundlich
-1.1454632,-1.4085132,-2.6171825,1.9465084,0.8799708,-1.8867121,-1.8233222,1.0546904,0.46582508,-3.2268457,freundlich_16,otto-freundlich
-1.3150597,-1.8414954,-2.3647952,1.6045899,1.3765273,-1.9176853,-1.8990811,0.9886036,0.4963467,-3.1146042,freundlich_17,otto-freundlich
-1.0128976,-1.3116487,-2.6546268,1.6049354,1.1681232,-1.9022099,-1.8016796,0.93892276,0.44400582,-3.0764089,freundlich_18,otto-freundlich
-1.009687,-1.2551113,-2.8518379,1.8824759,0.9304329,-1.8416722,-1.7269622,1.0578309,0.54260623,-3.2841039,freundlich_19,otto-freundlich
-1.371238,-1.8282174,-1.7158037,1.6347857,0.85875785,-1.7780381,-1.9891322,1.1085138,0.51253945,-2.472363,freundlich_2,otto-freundlich
-1.2115749,-1.3198738,-2.6567032,1.7986784,1.0974289,-1.9257414,-1.8248138,1.0183662,0.34700233,-3.290762,freundlich_20,otto-freundlich
-1.107004,-1.239599,-2.3960576,1.8061545,0.89316463,-1.7013696,-1.6581875,1.1785246,0.23427781,-2.9186387,freundlich_21,otto-freundlich
-1.0028346,-1.4453909,-2.481675,1.7518559,1.1835107,-1.8259666,-1.7410468,0.9693802,0.35444918,-3.040699,freundlich_22,otto-freundlich
-0.96044326,-1.7051626,-1.8393073,1.5358565,0.90150523,-1.6995019,-2.0608933,0.80244064,0.6897234,-2.3120797,freundlich_23,otto-freundlich
-1.0827043,-1.4724402,-2.2106032,1.7470028,1.1577528,-1.811878,-1.8600693,1.1001581,0.11228128,-2.9584956,freundlich_24,otto-freundlich
-0.87361836,-1.279015,-2.4838958,1.5827947,1.489013,-1.679787,-1.6970787,0.7840167,0.4911183,-3.174877,freundlich_25,otto-freundlich
-1.0046097,-1.2453829,-2.7095392,1.8160884,0.7656692,-1.8105713,-1.7303721,1.1768732,0.68785816,-2.9892774,freundlich_26,otto-freundlich
-0.9710989,-1.2711774,-2.6465402,1.741641,0.9938613,-1.7732552,-1.667537,0.90837663,0.47982615,-3.1786785,freundlich_27,otto-freundlich
-0.80649394,-1.2601644,-2.5835805,1.6542573,1.163867,-1.6972407,-1.5592296,0.91223794,0.40230948,-3.061593,freundlich_28,otto-freundlich
-1.1313266,-0.7768425,-2.5842426,1.7092342,0.69895065,-1.5076151,-1.6673633,0.7940166,0.76473564,-2.8203893,freundlich_29,otto-freundlich
-1.0191321,-1.4976271,-2.2673285,1.6823523,0.9878888,-1.7974032,-1.6745913,0.9722272,0.31498742,-2.9095693,freundlich_3,otto-freundlich
-1.4010507,-1.5869718,-1.3054118,1.4656031,0.9569466,-1.6743033,-1.9227067,0.7497156,0.08532673,-2.4172795,freundlich_4,otto-freundlich
-0.9592186,-1.3249329,-1.8259861,1.1219442,1.1530234,-1.591544,-1.4893368,0.8645564,0.64089066,-2.464547,freundlich_5,otto-freundlich
-0.97328985,-1.3495061,-2.1776187,1.5965981,1.0804913,-1.6249622,-1.6832151,0.89851195,0.16650693,-2.823636,freundlich_6,otto-freundlich
-1.018765,-1.7568351,-2.3921263,1.9137862,1.1366631,-1.8989264,-1.8443336,1.091787,0.21742901,-3.1560626,freundlich_7,otto-freundlich
-1.2112072,-1.5515234,-2.5557323,1.9358568,1.2942177,-1.9395721,-1.8534398,1.0137213,0.22476128,-3.3932633,freundlich_8,otto-freundlich
-0.8621724,-1.7756171,-1.6257349,1.3917236,1.1349456,-1.6217119,-1.7979811,0.9291308,0.09807609,-2.5177782,freundlich_9,otto-freundlich
-1.9534832,-3.3959336,-3.6111104,2.6766174,2.5494702,-3.748147,-3.6960886,1.3003811,0.42538726,-5.204896,frize_1,bernard-frize
-2.2626398,-3.1709726,-3.650806,2.7578893,2.4630892,-3.588517,-3.7192707,1.3093421,0.2862484,-5.5065255,frize_10,bernard-frize
-2.1958923,-2.7486498,-3.6708102,2.7902982,2.3189988,-3.3962026,-3.6670945,1.3071578,0.1710598,-5.3763824,frize_11,bernard-frize
-2.1092572,-3.0942917,-3.8881326,2.5582852,2.4570231,-3.7292254,-3.8712645,1.3849285,0.634192,-5.510093,frize_12,bernard-frize
