painting_id,artist,path,cluster
duccio_14,duccio-di-buoninsegna-et-atelier,..\bd-peintres-v6\duccio - duccio-di-buoninsegna-et-atelier_1255\duccio_12.jpg,5
duccio_2,duccio-di-buoninsegna-et-atelier,..\bd-peintres-v6\duccio - duccio-di-buoninsegna-et-atelier_1255\duccio_13.jpg,5
duccio_3,duccio-di-buoninsegna-et-atelier,..\bd-peintres-v6\duccio - duccio-di-buoninsegna-et-atelier_1255\duccio_14.jpg,5
duccio_4,duccio-di-buoninsegna-et-atelier,..\bd-peintres-v6\duccio - duccio-di-buoninsegna-et-atelier_1255\duccio_2.jpg,5
duccio_5,duccio-di-buoninsegna-et-atelier,..\bd-peintres-v6\duccio - duccio-di-buoninsegna-et-atelier_1255\duccio_3.jpg,5
duccio_6,duccio-di-buoninsegna-et-atelier,..\bd-peintres-v6\duccio - duccio-di-buoninsegna-et-atelier_1255\duccio_4.jpg,5
duccio_7,duccio-di-buoninsegna-et-atelier,..\bd-peintres-v6\duccio - duccio-di-buoninsegna-et-atelier_1255\duccio_5.jpg,5
duccio_8,duccio-di-buoninsegna-et-atelier,..\bd-peintres-v6\duccio - duccio-di-buoninsegna-et-atelier_1255\duccio_6.jpg,5
duccio_9,duccio-di-buoninsegna-et-atelier,..\bd-peintres-v6\duccio - duccio-di-buoninsegna-et-atelier_1255\duccio_7.jpg,5
dufy_1,raoul-dufy,..\bd-peintres-v6\duccio - duccio-di-buoninsegna-et-atelier_1255\duccio_8.jpg,19
dufy_10,raoul-dufy,..\bd-peintres-v6\duccio - duccio-di-buoninsegna-et-atelier_1255\duccio_9.jpg,19
dufy_11,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_1.jpg,19
dufy_12,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_10.jpg,19
dufy_13,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_11.jpg,19
dufy_14,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_12.jpg,19
dufy_15,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_13.jpg,19
dufy_16,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_14.jpg,19
dufy_17,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_15.jpg,19
dufy_18,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_16.jpg,0
dufy_19,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_17.jpg,16
dufy_2,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_18.jpg,0
dufy_20,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_19.jpg,0
dufy_21,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_2.jpg,0
dufy_22,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_20.jpg,19
dufy_23,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_21.jpg,19
dufy_24,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_22.jpg,19
dufy_25,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_23.jpg,19
dufy_26,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_24.jpg,0
dufy_27,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_25.jpg,0
dufy_28,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_26.jpg,19
dufy_29,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_27.jpg,0
dufy_3,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_28.jpg,0
dufy_30,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_29.jpg,0
dufy_31,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_3.jpg,0
dufy_32,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_30.jpg,0
dufy_33,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_31.jpg,0
dufy_34,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_32.jpg,0
dufy_35,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_33.jpg,0
dufy_36,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_34.jpg,19
dufy_37,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_35.jpg,0
dufy_38,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_36.jpg,0
dufy_39,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_37.jpg,0
dufy_4,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_38.jpg,0
dufy_40,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_39.jpg,19
dufy_41,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_4.jpg,19
dufy_5,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_40.jpg,19
dufy_6,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_41.jpg,19
dufy_7,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_5.jpg,19
dufy_8,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_6.jpg,19
dufy_9,raoul-dufy,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_7.jpg,19
durer_1,albrecht-durer,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_8.jpg,15
durer_10,albrecht-durer,..\bd-peintres-v6\dufy - raoul-dufy_1877\dufy_9.jpg,15
durer_11,albrecht-durer,..\bd-peintres-v6\durer - albrecht-durer_1471\durer_1.jpg,15
durer_12,albrecht-durer,..\bd-peintres-v6\durer - albrecht-durer_1471\durer_10.jpg,15
durer_2,albrecht-durer,..\bd-peintres-v6\durer - albrecht-durer_1471\durer_11.jpg,1
durer_3,albrecht-durer,..\bd-peintres-v6\durer - albrecht-durer_1471\durer_12.jpg,15
durer_4,albrecht-durer,..\bd-peintres-v6\durer - albrecht-durer_1471\durer_2.jpg,15
durer_5,albrecht-durer,..\bd-peintres-v6\durer - albrecht-durer_1471\durer_3.jpg,15
durer_6,albrecht-durer,..\bd-peintres-v6\durer - albrecht-durer_1471\durer_4.jpg,15
durer_7,albrecht-durer,..\bd-peintres-v6\durer - albrecht-durer_1471\durer_5.jpg,15
durer_8,albrecht-durer,..\bd-peintres-v6\durer - albrecht-durer_1471\durer_6.jpg,15
durer_9,albrecht-durer,..\bd-peintres-v6\durer - albrecht-durer_1471\durer_7.jpg,15
edelfelt_1,albert-edelfelt,..\bd-peintres-v6\durer - albrecht-durer_1471\durer_8.jpg,9
edelfelt_10,albert-edelfelt,..\bd-peintres-v6\durer - albrecht-durer_1471\durer_9.jpg,9
edelfelt_11,albert-edelfelt,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_1.jpg,0
edelfelt_12,albert-edelfelt,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_10.jpg,9
edelfelt_13,albert-edelfelt,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_11.jpg,0
edelfelt_14,albert-edelfelt,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_12.jpg,9
edelfelt_15,albert-edelfelt,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_13.jpg,9
edelfelt_16,albert-edelfelt,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_14.jpg,9
edelfelt_17,albert-edelfelt,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_15.jpg,9
edelfelt_18,albert-edelfelt,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_16.jpg,9
edelfelt_19,albert-edelfelt,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_17.jpg,0
edelfelt_2,albert-edelfelt,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_18.jpg,17
edelfelt_20,albert-edelfelt,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_19.jpg,9
edelfelt_21,albert-edelfelt,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_2.jpg,9
edelfelt_22,albert-edelfelt,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_20.jpg,9
edelfelt_23,albert-edelfelt,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_21.jpg,9
edelfelt_24,albert-edelfelt,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_22.jpg,9
edelfelt_25,albert-edelfelt,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_23.jpg,9
edelfelt_26,albert-edelfelt,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_24.jpg,9
edelfelt_27,albert-edelfelt,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_25.jpg,9
edelfelt_28,albert-edelfelt,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_26.jpg,9
edelfelt_29,albert-edelfelt,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_27.jpg,9
edelfelt_3,albert-edelfelt,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_28.jpg,0
edelfelt_30,albert-edelfelt,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_29.jpg,9
edelfelt_31,albert-edelfelt,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_3.jpg,17
edelfelt_32,albert-edelfelt,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_30.jpg,9
edelfelt_33,albert-edelfelt,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_31.jpg,9
edelfelt_34,albert-edelfelt,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_32.jpg,0
edelfelt_35,albert-edelfelt,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_33.jpg,9
edelfelt_36,albert-edelfelt,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_34.jpg,9
edelfelt_37,albert-edelfelt,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_35.jpg,9
edelfelt_38,albert-edelfelt,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_36.jpg,9
edelfelt_39,albert-edelfelt,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_37.jpg,9
edelfelt_4,albert-edelfelt,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_38.jpg,0
edelfelt_40,albert-edelfelt,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_39.jpg,9
edelfelt_5,albert-edelfelt,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_4.jpg,0
edelfelt_6,albert-edelfelt,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_40.jpg,9
edelfelt_7,albert-edelfelt,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_5.jpg,0
edelfelt_8,albert-edelfelt,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_6.jpg,9
edelfelt_9,albert-edelfelt,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_7.jpg,9
el-glaoui_1,hassan-el-glaoui,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_8.jpg,18
el-glaoui_2,hassan-el-glaoui,..\bd-peintres-v6\edelfeld - albert-edelfelt_1854\edelfelt_9.jpg,3
el-glaoui_3,hassan-el-glaoui,..\bd-peintres-v6\el-glaoui - hassan-el-glaoui_1923\el-glaoui_1.jpg,3
el-glaoui_4,hassan-el-glaoui,..\bd-peintres-v6\el-glaoui - hassan-el-glaoui_1923\el-glaoui_2.jpg,3
el-glaoui_5,hassan-el-glaoui,..\bd-peintres-v6\el-glaoui - hassan-el-glaoui_1923\el-glaoui_3.jpg,18
el-glaoui_6,hassan-el-glaoui,..\bd-peintres-v6\el-glaoui - hassan-el-glaoui_1923\el-glaoui_4.jpg,3
el-glaoui_7,hassan-el-glaoui,..\bd-peintres-v6\el-glaoui - hassan-el-glaoui_1923\el-glaoui_5.jpg,3
el-glaoui_8,hassan-el-glaoui,..\bd-peintres-v6\el-glaoui - hassan-el-glaoui_1923\el-glaoui_6.jpg,3
el-lissitzky_1,lazar-lissitzky,..\bd-peintres-v6\el-glaoui - hassan-el-glaoui_1923\el-glaoui_7.jpg,16
el-lissitzky_10,lazar-lissitzky,..\bd-peintres-v6\el-glaoui - hassan-el-glaoui_1923\el-glaoui_8.jpg,16
el-lissitzky_2,lazar-lissitzky,..\bd-peintres-v6\el-lissitzky - lazar-lissitzky_1890\el-lissitzky_1.jpg,16
el-lissitzky_3,lazar-lissitzky,..\bd-peintres-v6\el-lissitzky - lazar-lissitzky_1890\el-lissitzky_10.jpg,16
el-lissitzky_4,lazar-lissitzky,..\bd-peintres-v6\el-lissitzky - lazar-lissitzky_1890\el-lissitzky_2.jpg,16
el-lissitzky_5,lazar-lissitzky,..\bd-peintres-v6\el-lissitzky - lazar-lissitzky_1890\el-lissitzky_3.jpg,18
el-lissitzky_6,lazar-lissitzky,..\bd-peintres-v6\el-lissitzky - lazar-lissitzky_1890\el-lissitzky_4.jpg,16
el-lissitzky_7,lazar-lissitzky,..\bd-peintres-v6\el-lissitzky - lazar-lissitzky_1890\el-lissitzky_5.jpg,16
el-lissitzky_8,lazar-lissitzky,..\bd-peintres-v6\el-lissitzky - lazar-lissitzky_1890\el-lissitzky_6.jpg,16
el-lissitzky_9,lazar-lissitzky,..\bd-peintres-v6\el-lissitzky - lazar-lissitzky_1890\el-lissitzky_7.jpg,16
ensor_1,james-ensor,..\bd-peintres-v6\el-lissitzky - lazar-lissitzky_1890\el-lissitzky_8.jpg,0
ensor_10,james-ensor,..\bd-peintres-v6\el-lissitzky - lazar-lissitzky_1890\el-lissitzky_9.jpg,9
ensor_11,james-ensor,..\bd-peintres-v6\ensor - james-ensor_1860\ensor_1.jpg,9
ensor_12,james-ensor,..\bd-peintres-v6\ensor - james-ensor_1860\ensor_10.jpg,9
ensor_13,james-ensor,..\bd-peintres-v6\ensor - james-ensor_1860\ensor_11.jpg,9
ensor_14,james-ensor,..\bd-peintres-v6\ensor - james-ensor_1860\ensor_12.jpg,9
ensor_15,james-ensor,..\bd-peintres-v6\ensor - james-ensor_1860\ensor_13.jpg,9
ensor_16,james-ensor,..\bd-peintres-v6\ensor - james-ensor_1860\ensor_14.jpg,0
ensor_17,james-ensor,..\bd-peintres-v6\ensor - james-ensor_1860\ensor_15.jpg,0
ensor_18,james-ensor,..\bd-peintres-v6\ensor - james-ensor_1860\ensor_16.jpg,0
ensor_19,james-ensor,..\bd-peintres-v6\ensor - james-ensor_1860\ensor_17.jpg,0
ensor_2,james-ensor,..\bd-peintres-v6\ensor - james-ensor_1860\ensor_18.jpg,9
ensor_20,james-ensor,..\bd-peintres-v6\ensor - james-ensor_1860\ensor_19.jpg,9
ensor_3,james-ensor,..\bd-peintres-v6\ensor - james-ensor_1860\ensor_2.jpg,0
ensor_4,james-ensor,..\bd-peintres-v6\ensor - james-ensor_1860\ensor_20.jpg,0
ensor_5,james-ensor,..\bd-peintres-v6\ensor - james-ensor_1860\ensor_3.jpg,0
ensor_6,james-ensor,..\bd-peintres-v6\ensor - james-ensor_1860\ensor_4.jpg,0
ensor_7,james-ensor,..\bd-peintres-v6\ensor - james-ensor_1860\ensor_5.jpg,0
ensor_8,james-ensor,..\bd-peintres-v6\ensor - james-ensor_1860\ensor_6.jpg,0
ensor_9,james-ensor,..\bd-peintres-v6\ensor - james-ensor_1860\ensor_7.jpg,0
ernst_1,max-ernst,..\bd-peintres-v6\ensor - james-ensor_1860\ensor_8.jpg,19
ernst_10,max-ernst,..\bd-peintres-v6\ensor - james-ensor_1860\ensor_9.jpg,19
ernst_11,max-ernst,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_1.jpg,19
ernst_12,max-ernst,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_10.jpg,19
ernst_13,max-ernst,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_11.jpg,19
ernst_14,max-ernst,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_12.jpg,16
ernst_15,max-ernst,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_13.jpg,19
ernst_16,max-ernst,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_14.jpg,8
ernst_17,max-ernst,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_15.jpg,19
ernst_18,max-ernst,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_16.jpg,16
ernst_19,max-ernst,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_17.jpg,19
ernst_2,max-ernst,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_18.jpg,19
ernst_20,max-ernst,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_19.jpg,19
ernst_21,max-ernst,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_2.jpg,19
ernst_22,max-ernst,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_20.jpg,19
ernst_24,max-ernst,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_21.jpg,19
ernst_25,max-ernst,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_22.jpg,8
ernst_26,max-ernst,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_23.jpg,8
ernst_27,max-ernst,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_24.jpg,19
ernst_28,max-ernst,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_25.jpg,19
ernst_29,max-ernst,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_26.jpg,8
ernst_3,max-ernst,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_27.jpg,8
ernst_30,max-ernst,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_28.jpg,16
ernst_31,max-ernst,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_29.jpg,0
ernst_32,max-ernst,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_3.jpg,16
ernst_33,max-ernst,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_30.jpg,19
ernst_34,max-ernst,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_31.jpg,8
ernst_35,max-ernst,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_32.jpg,19
ernst_36,max-ernst,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_33.jpg,19
ernst_37,max-ernst,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_34.jpg,8
ernst_38,max-ernst,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_35.jpg,19
ernst_39,max-ernst,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_36.jpg,8
ernst_4,max-ernst,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_37.jpg,19
ernst_5,max-ernst,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_38.jpg,19
ernst_6,max-ernst,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_39.jpg,8
ernst_7,max-ernst,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_4.jpg,19
ernst_8,max-ernst,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_5.jpg,19
ernst_9,max-ernst,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_6.jpg,19
fautrier_1,jean-fautrier,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_7.jpg,8
fautrier_10,jean-fautrier,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_8.jpg,8
fautrier_11,jean-fautrier,..\bd-peintres-v6\ernst - max-ernst_1891\ernst_9.jpg,16
fautrier_12,jean-fautrier,..\bd-peintres-v6\fautrier - jean-fautrier_1898\fautrier_1.jpg,16
fautrier_13,jean-fautrier,..\bd-peintres-v6\fautrier - jean-fautrier_1898\fautrier_10.jpg,16
fautrier_14,jean-fautrier,..\bd-peintres-v6\fautrier - jean-fautrier_1898\fautrier_11.jpg,8
fautrier_15,jean-fautrier,..\bd-peintres-v6\fautrier - jean-fautrier_1898\fautrier_12.jpg,8
fautrier_16,jean-fautrier,..\bd-peintres-v6\fautrier - jean-fautrier_1898\fautrier_13.jpg,8
fautrier_17,jean-fautrier,..\bd-peintres-v6\fautrier - jean-fautrier_1898\fautrier_14.jpg,8
fautrier_18,jean-fautrier,..\bd-peintres-v6\fautrier - jean-fautrier_1898\fautrier_15.jpg,8
fautrier_19,jean-fautrier,..\bd-peintres-v6\fautrier - jean-fautrier_1898\fautrier_16.jpg,8
fautrier_2,jean-fautrier,..\bd-peintres-v6\fautrier - jean-fautrier_1898\fautrier_17.jpg,8
fautrier_20,jean-fautrier,..\bd-peintres-v6\fautrier - jean-fautrier_1898\fautrier_18.jpg,8
fautrier_21,jean-fautrier,..\bd-peintres-v6\fautrier - jean-fautrier_1898\fautrier_19.jpg,8
fautrier_22,jean-fautrier,..\bd-peintres-v6\fautrier - jean-fautrier_1898\fautrier_2.jpg,19
fautrier_23,jean-fautrier,..\bd-peintres-v6\fautrier - jean-fautrier_1898\fautrier_20.jpg,8
fautrier_24,jean-fautrier,..\bd-peintres-v6\fautrier - jean-fautrier_1898\fautrier_21.jpg,8
fautrier_25,jean-fautrier,..\bd-peintres-v6\fautrier - jean-fautrier_1898\fautrier_22.jpg,16
fautrier_26,jean-fautrier,..\bd-peintres-v6\fautrier - jean-fautrier_1898\fautrier_23.jpg,8
fautrier_27,jean-fautrier,..\bd-peintres-v6\fautrier - jean-fautrier_1898\fautrier_24.jpg,8
fautrier_28,jean-fautrier,..\bd-peintres-v6\fautrier - jean-fautrier_1898\fautrier_25.jpg,8
fautrier_29,jean-fautrier,..\bd-peintres-v6\fautrier - jean-fautrier_1898\fautrier_26.jpg,8
fautrier_3,jean-fautrier,..\bd-peintres-v6\fautrier - jean-fautrier_1898\fautrier_27.jpg,19
fautrier_30,jean-fautrier,..\bd-peintres-v6\fautrier - jean-fautrier_1898\fautrier_28.jpg,19
fautrier_4,jean-fautrier,..\bd-peintres-v6\fautrier - jean-fautrier_1898\fautrier_29.jpg,19
fautrier_5,jean-fautrier,..\bd-peintres-v6\fautrier - jean-fautrier_1898\fautrier_3.jpg,8
fautrier_6,jean-fautrier,..\bd-peintres-v6\fautrier - jean-fautrier_1898\fautrier_30.jpg,8
fautrier_7,jean-fautrier,..\bd-peintres-v6\fautrier - jean-fautrier_1898\fautrier_4.jpg,19
fautrier_8,jean-fautrier,..\bd-peintres-v6\fautrier - jean-fautrier_1898\fautrier_5.jpg,8
fautrier_9,jean-fautrier,..\bd-peintres-v6\fautrier - jean-fautrier_1898\fautrier_6.jpg,8
felacroix_70,eugene-delacroix,..\bd-peintres-v6\fautrier - jean-fautrier_1898\fautrier_7.jpg,12
flandrin-h_1,hippolyte-flandrin,..\bd-peintres-v6\fautrier - jean-fautrier_1898\fautrier_8.jpg,4
flandrin-h_2,hippolyte-flandrin,..\bd-peintres-v6\fautrier - jean-fautrier_1898\fautrier_9.jpg,12
flandrin-h_3,hippolyte-flandrin,..\bd-peintres-v6\flandrin-h - hippolyte-flandrin_1809\flandrin-h_1.jpg,4
flandrin-h_4,hippolyte-flandrin,..\bd-peintres-v6\flandrin-h - hippolyte-flandrin_1809\flandrin-h_2.jpg,4
flandrin-h_5,hippolyte-flandrin,..\bd-peintres-v6\flandrin-h - hippolyte-flandrin_1809\flandrin-h_3.jpg,12
flandrin-h_6,hippolyte-flandrin,..\bd-peintres-v6\flandrin-h - hippolyte-flandrin_1809\flandrin-h_4.jpg,4
flandrin-h_7,hippolyte-flandrin,..\bd-peintres-v6\flandrin-h - hippolyte-flandrin_1809\flandrin-h_5.jpg,12
flandrin-h_8,hippolyte-flandrin,..\bd-peintres-v6\flandrin-h - hippolyte-flandrin_1809\flandrin-h_6.jpg,4
fontana_1,lucio-fontana,..\bd-peintres-v6\flandrin-h - hippolyte-flandrin_1809\flandrin-h_7.jpg,18
fontana_10,lucio-fontana,..\bd-peintres-v6\flandrin-h - hippolyte-flandrin_1809\flandrin-h_8.jpg,8
fontana_11,lucio-fontana,..\bd-peintres-v6\fontana - lucio-fontana_1899\fontana_1.jpg,8
fontana_12,lucio-fontana,..\bd-peintres-v6\fontana - lucio-fontana_1899\fontana_10.jpg,16
fontana_13,lucio-fontana,..\bd-peintres-v6\fontana - lucio-fontana_1899\fontana_11.jpg,18
fontana_14,lucio-fontana,..\bd-peintres-v6\fontana - lucio-fontana_1899\fontana_12.jpg,18
fontana_15,lucio-fontana,..\bd-peintres-v6\fontana - lucio-fontana_1899\fontana_13.jpg,8
fontana_16,lucio-fontana,..\bd-peintres-v6\fontana - lucio-fontana_1899\fontana_14.jpg,18
fontana_17,lucio-fontana,..\bd-peintres-v6\fontana - lucio-fontana_1899\fontana_15.jpg,16
fontana_18,lucio-fontana,..\bd-peintres-v6\fontana - lucio-fontana_1899\fontana_16.jpg,18
fontana_19,lucio-fontana,..\bd-peintres-v6\fontana - lucio-fontana_1899\fontana_17.jpg,8
fontana_2,lucio-fontana,..\bd-peintres-v6\fontana - lucio-fontana_1899\fontana_18.jpg,16
fontana_20,lucio-fontana,..\bd-peintres-v6\fontana - lucio-fontana_1899\fontana_19.jpg,16
fontana_21,lucio-fontana,..\bd-peintres-v6\fontana - lucio-fontana_1899\fontana_2.jpg,16
fontana_22,lucio-fontana,..\bd-peintres-v6\fontana - lucio-fontana_1899\fontana_20.jpg,18
fontana_23,lucio-fontana,..\bd-peintres-v6\fontana - lucio-fontana_1899\fontana_21.jpg,18
fontana_24,lucio-fontana,..\bd-peintres-v6\fontana - lucio-fontana_1899\fontana_22.jpg,8
fontana_25,lucio-fontana,..\bd-peintres-v6\fontana - lucio-fontana_1899\fontana_23.jpg,18
fontana_26,lucio-fontana,..\bd-peintres-v6\fontana - lucio-fontana_1899\fontana_24.jpg,16
fontana_27,lucio-fontana,..\bd-peintres-v6\fontana - lucio-fontana_1899\fontana_25.jpg,16
fontana_28,lucio-fontana,..\bd-peintres-v6\fontana - lucio-fontana_1899\fontana_26.jpg,8
fontana_29,lucio-fontana,..\bd-peintres-v6\fontana - lucio-fontana_1899\fontana_27.jpg,8
fontana_3,lucio-fontana,..\bd-peintres-v6\fontana - lucio-fontana_1899\fontana_28.jpg,8
fontana_30,lucio-fontana,..\bd-peintres-v6\fontana - lucio-fontana_1899\fontana_29.jpg,18
fontana_31,lucio-fontana,..\bd-peintres-v6\fontana - lucio-fontana_1899\fontana_3.jpg,16
fontana_32,lucio-fontana,..\bd-peintres-v6\fontana - lucio-fontana_1899\fontana_30.jpg,18
fontana_33,lucio-fontana,..\bd-peintres-v6\fontana - lucio-fontana_1899\fontana_31.jpg,18
fontana_34,lucio-fontana,..\bd-peintres-v6\fontana - lucio-fontana_1899\fontana_32.jpg,18
fontana_4,lucio-fontana,..\bd-peintres-v6\fontana - lucio-fontana_1899\fontana_33.jpg,8
fontana_5,lucio-fontana,..\bd-peintres-v6\fontana - lucio-fontana_1899\fontana_34.jpg,8
fontana_6,lucio-fontana,..\bd-peintres-v6\fontana - lucio-fontana_1899\fontana_4.jpg,16
fontana_7,lucio-fontana,..\bd-peintres-v6\fontana - lucio-fontana_1899\fontana_5.jpg,16
